"TIME","GEO","INDIC_DE","Value"
"2006","Norway","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","52.1"
"2006","Norway","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","84.7"
"2006","Norway","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","29.7"
"2006","Norway","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","48.0"
"2006","Norway","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","22.4"
"2006","Norway","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","36.7"
"2006","Switzerland","Median age of population","40.4"
"2006","Switzerland","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","47.0"
"2006","Switzerland","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","77.2"
"2006","Switzerland","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","23.5"
"2006","Switzerland","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","38.8"
"2006","Switzerland","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","23.5"
"2006","Switzerland","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","38.4"
"2006","Montenegro","Median age of population","35.4"
"2006","Montenegro","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","49.6"
"2006","Montenegro","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","82.0"
"2006","Montenegro","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","30.5"
"2006","Montenegro","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","51.2"
"2006","Montenegro","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","19.1"
"2006","Montenegro","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","30.8"
"2006","Former Yugoslav Republic of Macedonia, the","Median age of population","34.5"
"2006","Former Yugoslav Republic of Macedonia, the","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","44.0"
"2006","Former Yugoslav Republic of Macedonia, the","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","75.0"
"2006","Former Yugoslav Republic of Macedonia, the","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","28.0"
"2006","Former Yugoslav Republic of Macedonia, the","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","48.0"
"2006","Former Yugoslav Republic of Macedonia, the","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","16.0"
"2006","Former Yugoslav Republic of Macedonia, the","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","27.0"
"2006","Albania","Median age of population","28.7"
"2006","Albania","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","52.2"
"2006","Albania","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","92.0"
"2006","Albania","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","39.0"
"2006","Albania","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","68.5"
"2006","Albania","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","13.1"
"2006","Albania","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","23.5"
"2006","Serbia","Median age of population","40.9"
"2006","Serbia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","49.1"
"2006","Serbia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","78.4"
"2006","Serbia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","23.4"
"2006","Serbia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","39.1"
"2006","Serbia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","25.7"
"2006","Serbia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","39.3"
"2006","Turkey","Median age of population","27.6"
"2006","Turkey","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","51.0"
"2006","Turkey","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","84.2"
"2006","Turkey","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","40.8"
"2006","Turkey","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","66.4"
"2006","Turkey","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","10.2"
"2006","Turkey","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","17.8"
"2006","Andorra","Median age of population","37.7"
"2006","Andorra","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","36.7"
"2006","Andorra","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","55.6"
"2006","Andorra","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","20.6"
"2006","Andorra","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","30.6"
"2006","Andorra","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","16.1"
"2006","Andorra","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","25.0"
"2006","Belarus","Median age of population","37.8"
"2006","Belarus","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","42.3"
"2006","Belarus","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","70.6"
"2006","Belarus","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","21.6"
"2006","Belarus","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","39.7"
"2006","Belarus","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","20.8"
"2006","Belarus","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","30.9"
"2006","Bosnia and Herzegovina","Median age of population",":"
"2006","Bosnia and Herzegovina","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2006","Bosnia and Herzegovina","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2006","Bosnia and Herzegovina","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2006","Bosnia and Herzegovina","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2006","Bosnia and Herzegovina","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2006","Bosnia and Herzegovina","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population",":"
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2006","Moldova","Median age of population","32.3"
"2006","Moldova","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","39.2"
"2006","Moldova","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","70.3"
"2006","Moldova","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","25.5"
"2006","Moldova","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","47.8"
"2006","Moldova","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","13.7"
"2006","Moldova","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","22.5"
"2006","Monaco","Median age of population",":"
"2006","Monaco","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2006","Monaco","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2006","Monaco","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2006","Monaco","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2006","Monaco","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2006","Monaco","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2006","Russia","Median age of population","37.4"
"2006","Russia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","40.5"
"2006","Russia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","67.1"
"2006","Russia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","20.9"
"2006","Russia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","38.7"
"2006","Russia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","19.6"
"2006","Russia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","28.4"
"2006","San Marino","Median age of population",":"
"2006","San Marino","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2006","San Marino","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2006","San Marino","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2006","San Marino","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2006","San Marino","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2006","San Marino","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2006","Ukraine","Median age of population","39.0"
"2006","Ukraine","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","44.2"
"2006","Ukraine","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","73.9"
"2006","Ukraine","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","20.9"
"2006","Ukraine","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","38.5"
"2006","Ukraine","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","23.3"
"2006","Ukraine","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","35.4"
