"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-10-10 16:14:06 +02:00"

"Country / territory of asylum/residence",Origin,Year,Month,Value
"United Kingdom of Great Britain and Northern Ireland",Uganda,2016,February,25
"United Kingdom of Great Britain and Northern Ireland",Uganda,2016,March,22
"United Kingdom of Great Britain and Northern Ireland",Uganda,2016,April,23
"United Kingdom of Great Britain and Northern Ireland",Uganda,2016,May,25
"United Kingdom of Great Britain and Northern Ireland",Uganda,2016,June,16
"United Kingdom of Great Britain and Northern Ireland",Uganda,2016,July,14
"United Kingdom of Great Britain and Northern Ireland",Ukraine,2016,January,6
"United Kingdom of Great Britain and Northern Ireland",Ukraine,2016,February,7
"United Kingdom of Great Britain and Northern Ireland",Ukraine,2016,March,8
"United Kingdom of Great Britain and Northern Ireland",Ukraine,2016,April,6
"United Kingdom of Great Britain and Northern Ireland",Ukraine,2016,May,17
"United Kingdom of Great Britain and Northern Ireland",Ukraine,2016,June,20
"United Kingdom of Great Britain and Northern Ireland",Ukraine,2016,July,1
"United Kingdom of Great Britain and Northern Ireland","United States of America",2016,January,5
"United Kingdom of Great Britain and Northern Ireland","United States of America",2016,February,2
"United Kingdom of Great Britain and Northern Ireland","United States of America",2016,March,2
"United Kingdom of Great Britain and Northern Ireland","United States of America",2016,April,4
"United Kingdom of Great Britain and Northern Ireland","United States of America",2016,May,6
"United Kingdom of Great Britain and Northern Ireland","United States of America",2016,June,4
"United Kingdom of Great Britain and Northern Ireland","United States of America",2016,July,3
"United Kingdom of Great Britain and Northern Ireland",Uzbekistan,2016,January,1
"United Kingdom of Great Britain and Northern Ireland",Uzbekistan,2016,February,2
"United Kingdom of Great Britain and Northern Ireland",Uzbekistan,2016,March,1
"United Kingdom of Great Britain and Northern Ireland",Uzbekistan,2016,April,1
"United Kingdom of Great Britain and Northern Ireland",Uzbekistan,2016,June,3
"United Kingdom of Great Britain and Northern Ireland",Uzbekistan,2016,July,1
"United Kingdom of Great Britain and Northern Ireland","Saint Vincent and the Grenadines",2016,January,1
"United Kingdom of Great Britain and Northern Ireland","Saint Vincent and the Grenadines",2016,February,2
"United Kingdom of Great Britain and Northern Ireland","Saint Vincent and the Grenadines",2016,March,7
"United Kingdom of Great Britain and Northern Ireland","Saint Vincent and the Grenadines",2016,May,1
"United Kingdom of Great Britain and Northern Ireland","Saint Vincent and the Grenadines",2016,June,1
"United Kingdom of Great Britain and Northern Ireland","Saint Vincent and the Grenadines",2016,July,1
"United Kingdom of Great Britain and Northern Ireland","Venezuela (Bolivarian Republic of)",2016,January,2
"United Kingdom of Great Britain and Northern Ireland","Venezuela (Bolivarian Republic of)",2016,April,2
"United Kingdom of Great Britain and Northern Ireland","Venezuela (Bolivarian Republic of)",2016,July,7
"United Kingdom of Great Britain and Northern Ireland","South Sudan",2016,July,1
"United Kingdom of Great Britain and Northern Ireland","Western Sahara",2016,June,1
"United Kingdom of Great Britain and Northern Ireland",Yemen,2016,January,15
"United Kingdom of Great Britain and Northern Ireland",Yemen,2016,February,4
"United Kingdom of Great Britain and Northern Ireland",Yemen,2016,March,3
"United Kingdom of Great Britain and Northern Ireland",Yemen,2016,April,15
"United Kingdom of Great Britain and Northern Ireland",Yemen,2016,May,2
"United Kingdom of Great Britain and Northern Ireland",Yemen,2016,June,4
"United Kingdom of Great Britain and Northern Ireland",Yemen,2016,July,11
"United Kingdom of Great Britain and Northern Ireland",Zambia,2016,January,4
"United Kingdom of Great Britain and Northern Ireland",Zambia,2016,February,3
"United Kingdom of Great Britain and Northern Ireland",Zambia,2016,March,7
"United Kingdom of Great Britain and Northern Ireland",Zambia,2016,April,1
"United Kingdom of Great Britain and Northern Ireland",Zambia,2016,June,5
"United Kingdom of Great Britain and Northern Ireland",Zimbabwe,2016,January,33
"United Kingdom of Great Britain and Northern Ireland",Zimbabwe,2016,February,34
"United Kingdom of Great Britain and Northern Ireland",Zimbabwe,2016,March,26
"United Kingdom of Great Britain and Northern Ireland",Zimbabwe,2016,April,30
"United Kingdom of Great Britain and Northern Ireland",Zimbabwe,2016,May,29
"United Kingdom of Great Britain and Northern Ireland",Zimbabwe,2016,June,17
"United Kingdom of Great Britain and Northern Ireland",Zimbabwe,2016,July,20
Germany,Afghanistan,2016,January,4917
Germany,Afghanistan,2016,February,7268
Germany,Afghanistan,2016,March,7567
Germany,Afghanistan,2016,April,8458
Germany,Afghanistan,2016,May,9091
Germany,Afghanistan,2016,June,15055
Germany,Afghanistan,2016,July,16188
Germany,Afghanistan,2016,August,19840
Germany,Albania,2016,January,1202
Germany,Albania,2016,February,1210
Germany,Albania,2016,March,825
Germany,Albania,2016,April,1188
Germany,Albania,2016,May,943
Germany,Albania,2016,June,1249
Germany,Albania,2016,July,1389
Germany,Albania,2016,August,1634
Germany,Algeria,2016,January,162
Germany,Algeria,2016,February,548
Germany,Algeria,2016,March,194
Germany,Algeria,2016,April,321
Germany,Algeria,2016,May,191
Germany,Algeria,2016,June,219
Germany,Algeria,2016,July,242
Germany,Algeria,2016,August,414
Germany,Andorra,2016,July,1
Germany,Angola,2016,February,5
Germany,Angola,2016,March,1
Germany,Angola,2016,April,5
Germany,Angola,2016,May,12
Germany,Angola,2016,June,8
Germany,Angola,2016,July,8
Germany,Angola,2016,August,32
Germany,Egypt,2016,January,57
Germany,Egypt,2016,February,107
Germany,Egypt,2016,March,83
Germany,Egypt,2016,April,109
Germany,Egypt,2016,May,124
Germany,Egypt,2016,June,198
Germany,Egypt,2016,July,162
Germany,Egypt,2016,August,288
Germany,Armenia,2016,January,131
Germany,Armenia,2016,February,137
Germany,Armenia,2016,March,174
Germany,Armenia,2016,April,180
Germany,Armenia,2016,May,231
Germany,Armenia,2016,June,471
Germany,Armenia,2016,July,510
Germany,Armenia,2016,August,883
Germany,Azerbaijan,2016,January,78
Germany,Azerbaijan,2016,February,85
Germany,Azerbaijan,2016,March,99
Germany,Azerbaijan,2016,April,179
Germany,Azerbaijan,2016,May,158
Germany,Azerbaijan,2016,June,385
Germany,Azerbaijan,2016,July,344
Germany,Azerbaijan,2016,August,647
Germany,Bahrain,2016,January,1
Germany,Bahrain,2016,February,3
Germany,Bahrain,2016,June,1
Germany,Bahrain,2016,July,4
Germany,Burundi,2016,April,3
Germany,Burundi,2016,June,4
Germany,Burundi,2016,July,10
Germany,Burundi,2016,August,17
Germany,Belgium,2016,April,1
Germany,Benin,2016,January,21
Germany,Benin,2016,February,6
Germany,Benin,2016,March,22
Germany,Benin,2016,April,1
Germany,Benin,2016,May,4
Germany,Benin,2016,June,20
Germany,Benin,2016,July,41
Germany,Benin,2016,August,31
Germany,Bangladesh,2016,January,43
Germany,Bangladesh,2016,February,97
Germany,Bangladesh,2016,March,73
Germany,Bangladesh,2016,April,152
Germany,Bangladesh,2016,May,111
Germany,Bangladesh,2016,June,228
Germany,Bangladesh,2016,July,295
Germany,Bangladesh,2016,August,558
Germany,Bhutan,2016,January,1
Germany,Bhutan,2016,February,1
Germany,Bhutan,2016,July,1
Germany,Bhutan,2016,August,2
Germany,"Burkina Faso",2016,January,6
Germany,"Burkina Faso",2016,February,6
Germany,"Burkina Faso",2016,March,9
Germany,"Burkina Faso",2016,April,5
Germany,"Burkina Faso",2016,May,1
Germany,"Burkina Faso",2016,June,31
Germany,"Burkina Faso",2016,July,40
Germany,"Burkina Faso",2016,August,37
Germany,Belarus,2016,January,17
Germany,Belarus,2016,February,5
Germany,Belarus,2016,March,21
Germany,Belarus,2016,April,2
Germany,Belarus,2016,May,11
Germany,Belarus,2016,June,30
Germany,Belarus,2016,July,42
Germany,Belarus,2016,August,43
Germany,"Bolivia (Plurinational State of)",2016,February,1
Germany,Botswana,2016,April,2
Germany,Brazil,2016,June,9
Germany,"Bosnia and Herzegovina",2016,January,203
Germany,"Bosnia and Herzegovina",2016,February,178
Germany,"Bosnia and Herzegovina",2016,March,134
Germany,"Bosnia and Herzegovina",2016,April,120
Germany,"Bosnia and Herzegovina",2016,May,97
Germany,"Bosnia and Herzegovina",2016,June,162
Germany,"Bosnia and Herzegovina",2016,July,119
Germany,"Bosnia and Herzegovina",2016,August,226
Germany,Bulgaria,2016,February,1
Germany,Bulgaria,2016,March,1
Germany,Bulgaria,2016,July,1
Germany,Bulgaria,2016,August,2
Germany,Cambodia,2016,March,1
Germany,Cambodia,2016,June,1
Germany,Canada,2016,May,1
Germany,"Central African Rep.",2016,January,3
Germany,"Central African Rep.",2016,March,4
Germany,"Central African Rep.",2016,April,3
Germany,"Central African Rep.",2016,June,1
Germany,"Central African Rep.",2016,July,4
Germany,"Central African Rep.",2016,August,6
Germany,Chad,2016,January,8
Germany,Chad,2016,February,9
Germany,Chad,2016,March,4
Germany,Chad,2016,April,10
Germany,Chad,2016,May,18
Germany,Chad,2016,June,11
Germany,Chad,2016,July,11
Germany,Chad,2016,August,26
Germany,China,2016,January,22
Germany,China,2016,February,6
Germany,China,2016,March,13
Germany,China,2016,April,50
Germany,China,2016,May,61
Germany,China,2016,June,112
Germany,China,2016,July,93
Germany,China,2016,August,158
Germany,Cameroon,2016,January,36
Germany,Cameroon,2016,February,70
Germany,Cameroon,2016,March,75
Germany,Cameroon,2016,April,63
Germany,Cameroon,2016,May,97
Germany,Cameroon,2016,June,107
Germany,Cameroon,2016,July,144
Germany,Cameroon,2016,August,145
Germany,Congo,2016,January,2
Germany,Congo,2016,February,2
Germany,Congo,2016,March,3
Germany,Congo,2016,April,5
Germany,Congo,2016,May,15
Germany,Congo,2016,June,17
Germany,Congo,2016,July,14
Germany,Congo,2016,August,25
Germany,"Dem. Rep. of the Congo",2016,January,2
Germany,"Dem. Rep. of the Congo",2016,February,2
Germany,"Dem. Rep. of the Congo",2016,March,11
Germany,"Dem. Rep. of the Congo",2016,April,2
Germany,"Dem. Rep. of the Congo",2016,May,18
Germany,"Dem. Rep. of the Congo",2016,June,24
Germany,"Dem. Rep. of the Congo",2016,July,39
Germany,"Dem. Rep. of the Congo",2016,August,44
Germany,Comoros,2016,July,2
Germany,Colombia,2016,March,1
Germany,Colombia,2016,May,6
Germany,Colombia,2016,July,10
Germany,Colombia,2016,August,13
Germany,Cuba,2016,January,3
Germany,Cuba,2016,March,1
Germany,Cuba,2016,April,5
Germany,Cuba,2016,May,5
Germany,Cuba,2016,June,8
Germany,Cuba,2016,July,11
Germany,Cuba,2016,August,9
Germany,"Cabo Verde",2016,August,1
Germany,Cyprus,2016,July,1
Germany,"Czech Rep.",2016,August,1
Germany,Djibouti,2016,January,1
Germany,Djibouti,2016,May,1
Germany,Djibouti,2016,June,3
Germany,Djibouti,2016,July,1
Germany,"Dominican Rep.",2016,August,1
Germany,Ecuador,2016,February,1
Germany,Ecuador,2016,July,1
Germany,Ecuador,2016,August,1
Germany,"Equatorial Guinea",2016,March,1
Germany,"Equatorial Guinea",2016,April,1
Germany,"Equatorial Guinea",2016,June,1
Germany,Eritrea,2016,January,627
Germany,Eritrea,2016,February,920
Germany,Eritrea,2016,March,830
Germany,Eritrea,2016,April,1152
Germany,Eritrea,2016,May,1057
Germany,Eritrea,2016,June,1845
Germany,Eritrea,2016,July,1800
Germany,Eritrea,2016,August,2046
Germany,Estonia,2016,July,1
Germany,Ethiopia,2016,January,111
Germany,Ethiopia,2016,February,102
Germany,Ethiopia,2016,March,74
Germany,Ethiopia,2016,April,166
Germany,Ethiopia,2016,May,124
Germany,Ethiopia,2016,June,349
Germany,Ethiopia,2016,July,487
Germany,Ethiopia,2016,August,660
Germany,France,2016,March,1
Germany,Gabon,2016,March,1
Germany,Gabon,2016,April,5
Germany,Gabon,2016,May,2
Germany,Gabon,2016,July,3
Germany,Gabon,2016,August,10
Germany,Gambia,2016,January,91
Germany,Gambia,2016,February,155
Germany,Gambia,2016,March,302
Germany,Gambia,2016,April,363
Germany,Gambia,2016,May,432
Germany,Gambia,2016,June,719
Germany,Gambia,2016,July,971
Germany,Gambia,2016,August,668
Germany,"United Kingdom of Great Britain and Northern Ireland",2016,July,1
Germany,"United Kingdom of Great Britain and Northern Ireland",2016,August,1
Germany,Georgia,2016,January,124
Germany,Georgia,2016,February,200
Germany,Georgia,2016,March,192
Germany,Georgia,2016,April,236
Germany,Georgia,2016,May,192
Germany,Georgia,2016,June,322
Germany,Georgia,2016,July,476
Germany,Georgia,2016,August,440
Germany,Ghana,2016,January,53
Germany,Ghana,2016,February,74
Germany,Ghana,2016,March,121
Germany,Ghana,2016,April,115
Germany,Ghana,2016,May,89
Germany,Ghana,2016,June,211
Germany,Ghana,2016,July,261
Germany,Ghana,2016,August,608
Germany,Guinea-Bissau,2016,January,8
Germany,Guinea-Bissau,2016,February,9
Germany,Guinea-Bissau,2016,March,30
Germany,Guinea-Bissau,2016,April,11
Germany,Guinea-Bissau,2016,May,7
Germany,Guinea-Bissau,2016,June,58
Germany,Guinea-Bissau,2016,July,94
Germany,Guinea-Bissau,2016,August,48
Germany,Greece,2016,January,1
Germany,Greece,2016,May,2
Germany,Greece,2016,July,1
Germany,Greece,2016,August,1
Germany,Guinea,2016,January,45
Germany,Guinea,2016,February,60
Germany,Guinea,2016,March,74
Germany,Guinea,2016,April,123
Germany,Guinea,2016,May,123
Germany,Guinea,2016,June,196
Germany,Guinea,2016,July,239
Germany,Guinea,2016,August,516
Germany,Haiti,2016,June,2
Germany,Haiti,2016,July,3
Germany,Haiti,2016,August,1
Germany,Honduras,2016,June,3
Germany,Honduras,2016,July,1
Germany,Honduras,2016,August,1
Germany,Croatia,2016,July,2
Germany,Croatia,2016,August,1
Germany,Hungary,2016,January,1
Germany,Hungary,2016,April,8
Germany,Hungary,2016,May,3
Germany,"Côte d'Ivoire",2016,January,42
Germany,"Côte d'Ivoire",2016,February,18
Germany,"Côte d'Ivoire",2016,March,41
Germany,"Côte d'Ivoire",2016,April,49
Germany,"Côte d'Ivoire",2016,May,41
Germany,"Côte d'Ivoire",2016,June,109
Germany,"Côte d'Ivoire",2016,July,123
Germany,"Côte d'Ivoire",2016,August,382
Germany,India,2016,January,108
Germany,India,2016,February,155
Germany,India,2016,March,180
Germany,India,2016,April,213
Germany,India,2016,May,198
