"TIME","GEO","AGE","SEX","UNIT","Value"
"1958","Moldova","Total","Total","Number",":"
"1958","Monaco","Total","Total","Number",":"
"1958","Russia","Total","Total","Number",":"
"1958","San Marino","Total","Total","Number",":"
"1958","Ukraine","Total","Total","Number",":"
"1958","Armenia","Total","Total","Number",":"
"1958","Azerbaijan","Total","Total","Number",":"
"1958","Georgia","Total","Total","Number",":"
"1959","European Union (28 countries)","Total","Total","Number",":"
"1959","European Union (27 countries)","Total","Total","Number",":"
"1959","Euro area (19 countries)","Total","Total","Number",":"
"1959","Euro area (18 countries)","Total","Total","Number",":"
"1959","Belgium","Total","Total","Number","9,078,600"
"1959","Bulgaria","Total","Total","Number",":"
"1959","Czech Republic","Total","Total","Number",":"
"1959","Denmark","Total","Total","Number","4,531,860"
"1959","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":"
"1959","Germany including former GDR","Total","Total","Number","72,030,866"
"1959","Estonia","Total","Total","Number","1,196,791"
"1959","Ireland","Total","Total","Number","2,847,400"
"1959","Greece","Total","Total","Number",":"
"1959","Spain","Total","Total","Number",":"
"1959","France","Total","Total","Number",":"
"1959","France (metropolitan)","Total","Total","Number","45,014,662"
"1959","Croatia","Total","Total","Number",":"
"1959","Italy","Total","Total","Number","49,640,100"
"1959","Cyprus","Total","Total","Number",":"
"1959","Latvia","Total","Total","Number","2,093,458"
"1959","Lithuania","Total","Total","Number",":"
"1959","Luxembourg","Total","Total","Number","311,210"
"1959","Hungary","Total","Total","Number",":"
"1959","Malta","Total","Total","Number",":"
"1959","Netherlands","Total","Total","Number","11,278,024"
"1959","Austria","Total","Total","Number","6,998,277"
"1959","Poland","Total","Total","Number",":"
"1959","Portugal","Total","Total","Number","8,775,650"
"1959","Romania","Total","Total","Number",":"
"1959","Slovenia","Total","Total","Number",":"
"1959","Slovakia","Total","Total","Number",":"
"1959","Finland","Total","Total","Number","4,376,314"
"1959","Sweden","Total","Total","Number","7,436,066"
"1959","United Kingdom","Total","Total","Number","51,800,000"
"1959","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number",":"
"1959","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number",":"
"1959","European Free Trade Association","Total","Total","Number","8,953,909"
"1959","Iceland","Total","Total","Number","170,156"
"1959","Liechtenstein","Total","Total","Number","15,752"
"1959","Norway","Total","Total","Number","3,538,001"
"1959","Switzerland","Total","Total","Number","5,230,000"
"1959","Montenegro","Total","Total","Number",":"
"1959","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":"
"1959","Albania","Total","Total","Number",":"
"1959","Serbia","Total","Total","Number",":"
"1959","Turkey","Total","Total","Number",":"
"1959","Andorra","Total","Total","Number",":"
"1959","Belarus","Total","Total","Number",":"
"1959","Bosnia and Herzegovina","Total","Total","Number",":"
"1959","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"1959","Moldova","Total","Total","Number",":"
"1959","Monaco","Total","Total","Number",":"
"1959","Russia","Total","Total","Number",":"
"1959","San Marino","Total","Total","Number",":"
"1959","Ukraine","Total","Total","Number",":"
"1959","Armenia","Total","Total","Number",":"
"1959","Azerbaijan","Total","Total","Number",":"
"1959","Georgia","Total","Total","Number",":"
"1960","European Union (28 countries)","Total","Total","Number","406,731,754"
"1960","European Union (27 countries)","Total","Total","Number","402,604,332"
"1960","Euro area (19 countries)","Total","Total","Number",":"
"1960","Euro area (18 countries)","Total","Total","Number","260,384,692"
"1960","Belgium","Total","Total","Number","9,128,824"
"1960","Bulgaria","Total","Total","Number","7,829,246"
"1960","Czech Republic","Total","Total","Number","9,637,840"
"1960","Denmark","Total","Total","Number","4,565,455"
"1960","Germany (until 1990 former territory of the FRG)","Total","Total","Number","55,257,088"
"1960","Germany including former GDR","Total","Total","Number","72,542,990"
"1960","Estonia","Total","Total","Number","1,206,362"
"1960","Ireland","Total","Total","Number","2,835,500"
"1960","Greece","Total","Total","Number","8,300,399"
"1960","Spain","Total","Total","Number","30,327,000"
"1960","France","Total","Total","Number",":"
"1960","France (metropolitan)","Total","Total","Number","45,464,797"
"1960","Croatia","Total","Total","Number","4,127,422"
"1960","Italy","Total","Total","Number","50,025,500"
"1960","Cyprus","Total","Total","Number","572,000"
"1960","Latvia","Total","Total","Number","2,104,128"
"1960","Lithuania","Total","Total","Number","2,755,600"
"1960","Luxembourg","Total","Total","Number","313,050"
"1960","Hungary","Total","Total","Number","9,961,044"
"1960","Malta","Total","Total","Number","327,200"
"1960","Netherlands","Total","Total","Number","11,417,254"
"1960","Austria","Total","Total","Number","7,030,385"
"1960","Poland","Total","Total","Number","29,479,900"
"1960","Portugal","Total","Total","Number","8,826,040"
"1960","Romania","Total","Total","Number","18,319,210"
"1960","Slovenia","Total","Total","Number","1,580,535"
"1960","Slovakia","Total","Total","Number","3,969,682"
"1960","Finland","Total","Total","Number","4,413,046"
"1960","Sweden","Total","Total","Number","7,471,345"
"1960","United Kingdom","Total","Total","Number","52,200,000"
"1960","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number","410,489,590"
"1960","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number","406,362,168"
"1960","European Free Trade Association","Total","Total","Number","9,053,336"
"1960","Iceland","Total","Total","Number","173,855"
"1960","Liechtenstein","Total","Total","Number","16,274"
"1960","Norway","Total","Total","Number","3,567,707"
"1960","Switzerland","Total","Total","Number","5,295,500"
"1960","Montenegro","Total","Total","Number",":"
"1960","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","1,384,451"
"1960","Albania","Total","Total","Number","1,583,800"
"1960","Serbia","Total","Total","Number",":"
"1960","Turkey","Total","Total","Number","27,119,962"
"1960","Andorra","Total","Total","Number",":"
"1960","Belarus","Total","Total","Number",":"
"1960","Bosnia and Herzegovina","Total","Total","Number","3,212,349"
"1960","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"1960","Moldova","Total","Total","Number",":"
"1960","Monaco","Total","Total","Number",":"
"1960","Russia","Total","Total","Number",":"
"1960","San Marino","Total","Total","Number",":"
"1960","Ukraine","Total","Total","Number",":"
"1960","Armenia","Total","Total","Number",":"
"1960","Azerbaijan","Total","Total","Number",":"
"1960","Georgia","Total","Total","Number",":"
"1961","European Union (28 countries)","Total","Total","Number",":"
"1961","European Union (27 countries)","Total","Total","Number",":"
"1961","Euro area (19 countries)","Total","Total","Number",":"
"1961","Euro area (18 countries)","Total","Total","Number",":"
"1961","Belgium","Total","Total","Number","9,178,154"
"1961","Bulgaria","Total","Total","Number","7,905,502"
"1961","Czech Republic","Total","Total","Number","9,566,172"
"1961","Denmark","Total","Total","Number","4,593,750"
"1961","Germany (until 1990 former territory of the FRG)","Total","Total","Number","55,958,321"
"1961","Germany including former GDR","Total","Total","Number","73,086,809"
"1961","Estonia","Total","Total","Number","1,216,712"
"1961","Ireland","Total","Total","Number","2,821,700"
"1961","Greece","Total","Total","Number","8,363,050"
"1961","Spain","Total","Total","Number","30,583,000"
"1961","France","Total","Total","Number",":"
"1961","France (metropolitan)","Total","Total","Number","45,903,656"
"1961","Croatia","Total","Total","Number","4,152,939"
"1961","Italy","Total","Total","Number","50,373,900"
"1961","Cyprus","Total","Total","Number","573,566"
"1961","Latvia","Total","Total","Number","2,137,830"
"1961","Lithuania","Total","Total","Number","2,801,500"
"1961","Luxembourg","Total","Total","Number","314,889"
"1961","Hungary","Total","Total","Number","10,005,980"
"1961","Malta","Total","Total","Number",":"
"1961","Netherlands","Total","Total","Number","11,556,008"
"1961","Austria","Total","Total","Number","7,064,693"
"1961","Poland","Total","Total","Number","29,795,000"
"1961","Portugal","Total","Total","Number","8,889,392"
"1961","Romania","Total","Total","Number","18,494,600"
"1961","Slovenia","Total","Total","Number","1,588,904"
"1961","Slovakia","Total","Total","Number","4,166,507"
"1961","Finland","Total","Total","Number","4,446,222"
"1961","Sweden","Total","Total","Number","7,497,967"
"1961","United Kingdom","Total","Total","Number","52,600,000"
"1961","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number",":"
"1961","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number",":"
"1961","European Free Trade Association","Total","Total","Number","9,148,844"
"1961","Iceland","Total","Total","Number","177,292"
"1961","Liechtenstein","Total","Total","Number","16,628"
"1961","Norway","Total","Total","Number","3,594,771"
"1961","Switzerland","Total","Total","Number","5,360,153"
"1961","Montenegro","Total","Total","Number",":"
"1961","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","1,399,403"
"1961","Albania","Total","Total","Number","1,633,800"
"1961","Serbia","Total","Total","Number",":"
"1961","Turkey","Total","Total","Number","27,755,078"
"1961","Andorra","Total","Total","Number",":"
"1961","Belarus","Total","Total","Number",":"
"1961","Bosnia and Herzegovina","Total","Total","Number","3,265,629"
"1961","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"1961","Moldova","Total","Total","Number",":"
"1961","Monaco","Total","Total","Number",":"
"1961","Russia","Total","Total","Number",":"
"1961","San Marino","Total","Total","Number",":"
"1961","Ukraine","Total","Total","Number",":"
"1961","Armenia","Total","Total","Number",":"
"1961","Azerbaijan","Total","Total","Number",":"
"1961","Georgia","Total","Total","Number",":"
"1962","European Union (28 countries)","Total","Total","Number",":"
"1962","European Union (27 countries)","Total","Total","Number",":"
"1962","Euro area (19 countries)","Total","Total","Number",":"
"1962","Euro area (18 countries)","Total","Total","Number",":"
"1962","Belgium","Total","Total","Number","9,189,741"
"1962","Bulgaria","Total","Total","Number","7,980,734"
"1962","Czech Republic","Total","Total","Number","9,607,129"
"1962","Denmark","Total","Total","Number","4,629,624"
"1962","Germany (until 1990 former territory of the FRG)","Total","Total","Number","56,589,148"
"1962","Germany including former GDR","Total","Total","Number","73,668,454"
"1962","Estonia","Total","Total","Number","1,233,441"
"1962","Ireland","Total","Total","Number","2,827,100"
"1962","Greece","Total","Total","Number","8,433,050"
"1962","Spain","Total","Total","Number","30,895,500"
"1962","France","Total","Total","Number",":"
"1962","France (metropolitan)","Total","Total","Number","46,422,000"
"1962","Croatia","Total","Total","Number","4,181,645"
"1962","Italy","Total","Total","Number","50,698,800"
"1962","Cyprus","Total","Total","Number","575,900"
"1962","Latvia","Total","Total","Number","2,167,531"
"1962","Lithuania","Total","Total","Number","2,845,600"
"1962","Luxembourg","Total","Total","Number","318,800"
"1962","Hungary","Total","Total","Number","10,049,935"
"1962","Malta","Total","Total","Number",":"
"1962","Netherlands","Total","Total","Number","11,721,416"
"1962","Austria","Total","Total","Number","7,107,904"
"1962","Poland","Total","Total","Number","30,133,000"
"1962","Portugal","Total","Total","Number","8,969,240"
"1962","Romania","Total","Total","Number",":"
"1962","Slovenia","Total","Total","Number","1,599,357"
"1962","Slovakia","Total","Total","Number","4,216,827"
"1962","Finland","Total","Total","Number","4,475,787"
"1962","Sweden","Total","Total","Number","7,542,028"
"1962","United Kingdom","Total","Total","Number","53,000,000"
"1962","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number",":"
"1962","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number",":"
"1962","European Free Trade Association","Total","Total","Number","9,331,154"
"1962","Iceland","Total","Total","Number","180,765"
"1962","Liechtenstein","Total","Total","Number","17,125"
"1962","Norway","Total","Total","Number","3,624,829"
"1962","Switzerland","Total","Total","Number","5,508,435"
"1962","Montenegro","Total","Total","Number",":"
"1962","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","1,417,200"
"1962","Albania","Total","Total","Number","1,685,800"
"1962","Serbia","Total","Total","Number",":"
"1962","Turkey","Total","Total","Number","28,435,197"
"1962","Andorra","Total","Total","Number",":"
"1962","Belarus","Total","Total","Number",":"
"1962","Bosnia and Herzegovina","Total","Total","Number","3,329,909"
"1962","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"1962","Moldova","Total","Total","Number",":"
"1962","Monaco","Total","Total","Number",":"
"1962","Russia","Total","Total","Number",":"
"1962","San Marino","Total","Total","Number",":"
