"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-06-14 13:54:55 +02:00"

"Country / territory of asylum/residence",Origin,Year,Month,Value
Netherlands,Stateless,2016,February,60
Netherlands,Stateless,2016,March,10
Netherlands,Stateless,2016,April,16
Netherlands,"Syrian Arab Rep.",2016,January,699
Netherlands,"Syrian Arab Rep.",2016,February,338
Netherlands,"Syrian Arab Rep.",2016,March,127
Netherlands,"Syrian Arab Rep.",2016,April,101
Netherlands,Ukraine,2016,January,55
Netherlands,Ukraine,2016,February,96
Netherlands,Ukraine,2016,March,56
Netherlands,Ukraine,2016,April,16
Norway,Afghanistan,2016,January,80
Norway,Afghanistan,2016,February,38
Norway,Afghanistan,2016,March,28
Norway,Afghanistan,2016,April,26
Norway,Albania,2016,January,12
Norway,Albania,2016,February,4
Norway,Albania,2016,March,11
Norway,Albania,2016,April,4
Norway,Algeria,2016,January,7
Norway,Algeria,2016,February,5
Norway,Algeria,2016,March,14
Norway,Algeria,2016,April,1
Norway,Angola,2016,March,1
Norway,Angola,2016,April,1
Norway,Egypt,2016,January,2
Norway,Egypt,2016,February,1
Norway,Egypt,2016,March,1
Norway,Azerbaijan,2016,February,1
Norway,Azerbaijan,2016,March,4
Norway,Burundi,2016,January,1
Norway,Bangladesh,2016,January,1
Norway,Bangladesh,2016,February,2
Norway,Bangladesh,2016,March,1
Norway,Bangladesh,2016,April,1
Norway,Belarus,2016,April,3
Norway,"Bosnia and Herzegovina",2016,February,1
Norway,"Bosnia and Herzegovina",2016,March,1
Norway,Bulgaria,2016,March,1
Norway,Canada,2016,February,1
Norway,China,2016,January,1
Norway,China,2016,April,2
Norway,Cameroon,2016,February,1
Norway,Congo,2016,April,1
Norway,"Dem. Rep. of the Congo",2016,January,1
Norway,"Dem. Rep. of the Congo",2016,February,4
Norway,Colombia,2016,January,4
Norway,Colombia,2016,April,1
Norway,Djibouti,2016,March,1
Norway,Ecuador,2016,January,1
Norway,Eritrea,2016,January,25
Norway,Eritrea,2016,February,17
Norway,Eritrea,2016,March,21
Norway,Eritrea,2016,April,14
Norway,Ethiopia,2016,January,13
Norway,Ethiopia,2016,February,16
Norway,Ethiopia,2016,March,26
Norway,Ethiopia,2016,April,16
Norway,Gambia,2016,January,2
Norway,Gambia,2016,February,1
Norway,Gambia,2016,April,2
Norway,"United Kingdom of Great Britain and Northern Ireland",2016,January,1
Norway,"United Kingdom of Great Britain and Northern Ireland",2016,February,1
Norway,"United Kingdom of Great Britain and Northern Ireland",2016,March,1
Norway,Georgia,2016,March,1
Norway,Georgia,2016,April,1
Norway,Ghana,2016,January,2
Norway,Ghana,2016,April,1
Norway,Guinea,2016,January,1
Norway,Guinea,2016,March,2
Norway,India,2016,March,1
Norway,India,2016,April,1
Norway,Ireland,2016,April,1
Norway,"Iran (Islamic Rep. of)",2016,January,16
Norway,"Iran (Islamic Rep. of)",2016,February,5
Norway,"Iran (Islamic Rep. of)",2016,March,6
Norway,"Iran (Islamic Rep. of)",2016,April,7
Norway,Iraq,2016,January,35
Norway,Iraq,2016,February,24
Norway,Iraq,2016,March,21
Norway,Iraq,2016,April,12
Norway,Jordan,2016,February,1
Norway,Jordan,2016,March,2
Norway,Pakistan,2016,January,5
Norway,Pakistan,2016,February,3
Norway,Pakistan,2016,March,3
Norway,Pakistan,2016,April,8
Norway,Libya,2016,January,4
Norway,Libya,2016,February,1
Norway,Libya,2016,March,2
Norway,Lebanon,2016,January,1
Norway,Lebanon,2016,March,1
Norway,Mongolia,2016,March,1
Norway,Kyrgyzstan,2016,April,1
Norway,Kuwait,2016,January,1
Norway,Liberia,2016,January,1
Norway,Romania,2016,February,1
Norway,Romania,2016,March,1
Norway,Romania,2016,April,1
Norway,Morocco,2016,January,13
Norway,Morocco,2016,February,4
Norway,Morocco,2016,March,7
Norway,Morocco,2016,April,8
Norway,"Sri Lanka",2016,March,2
Norway,Lithuania,2016,March,1
Norway,Lithuania,2016,April,1
Norway,Nepal,2016,April,2
Norway,"Russian Federation",2016,January,5
Norway,"Russian Federation",2016,February,4
Norway,"Russian Federation",2016,March,5
Norway,"Russian Federation",2016,April,7
Norway,"Saudi Arabia",2016,January,3
Norway,Senegal,2016,January,1
Norway,Senegal,2016,March,1
Norway,"Sierra Leone",2016,January,1
Norway,"Syrian Arab Rep.",2016,January,84
Norway,"Syrian Arab Rep.",2016,February,51
Norway,"Syrian Arab Rep.",2016,March,40
Norway,"Syrian Arab Rep.",2016,April,30
Norway,"United Rep. of Tanzania",2016,February,1
Norway,Nicaragua,2016,February,1
Norway,Nigeria,2016,January,8
Norway,Nigeria,2016,February,3
Norway,Nigeria,2016,March,3
Norway,Nigeria,2016,April,1
Norway,Mauritania,2016,January,2
Norway,Mauritania,2016,February,1
Norway,"The former Yugoslav Rep. of Macedonia",2016,January,1
Norway,"The former Yugoslav Rep. of Macedonia",2016,February,5
Norway,"The former Yugoslav Rep. of Macedonia",2016,March,4
Norway,"The former Yugoslav Rep. of Macedonia",2016,April,4
Norway,"Rep. of Moldova",2016,April,1
Norway,Mexico,2016,February,1
Norway,Mali,2016,February,1
Norway,Mali,2016,April,2
Norway,Somalia,2016,January,14
Norway,Somalia,2016,February,19
Norway,Somalia,2016,March,18
Norway,Somalia,2016,April,19
Norway,"Viet Nam",2016,February,1
Norway,Tajikistan,2016,January,1
Norway,Sudan,2016,January,2
Norway,Sudan,2016,February,7
Norway,Sudan,2016,March,5
Norway,Sudan,2016,April,3
Norway,Switzerland,2016,January,1
Norway,Tunisia,2016,February,1
Norway,Uzbekistan,2016,January,2
Norway,Uzbekistan,2016,February,1
Norway,Uzbekistan,2016,April,4
"New Zealand",Colombia,2016,January,2
Norway,Turkey,2016,January,4
Norway,Turkey,2016,February,2
Norway,Turkey,2016,March,1
Norway,Turkey,2016,April,1
Norway,Uganda,2016,March,1
Norway,Uganda,2016,April,1
Norway,Yemen,2016,February,6
Norway,Yemen,2016,April,1
Norway,Zambia,2016,January,1
Norway,Zambia,2016,April,1
Norway,Zimbabwe,2016,January,1
Norway,Zimbabwe,2016,March,1
"New Zealand",Afghanistan,2016,February,1
"New Zealand",Egypt,2016,February,1
"New Zealand",Bahrain,2016,February,1
"New Zealand",Bahrain,2016,April,1
"New Zealand",Bangladesh,2016,March,1
"New Zealand",Brazil,2016,April,1
"New Zealand","Sri Lanka",2016,January,2
"New Zealand","Sri Lanka",2016,February,1
"New Zealand","Sri Lanka",2016,March,2
"New Zealand",Malaysia,2016,January,1
"New Zealand",Malaysia,2016,March,3
Norway,Ukraine,2016,January,2
Norway,Ukraine,2016,February,2
Norway,Ukraine,2016,March,1
Norway,Ukraine,2016,April,1
"New Zealand",Nepal,2016,January,1
"New Zealand",Ethiopia,2016,April,1
"New Zealand",Pakistan,2016,January,2
"New Zealand",Pakistan,2016,March,4
"New Zealand",Pakistan,2016,April,1
"New Zealand",Fiji,2016,January,2
"New Zealand",Fiji,2016,February,4
"New Zealand",Fiji,2016,April,3
"New Zealand",Gambia,2016,January,1
"New Zealand",Ghana,2016,January,1
"New Zealand",Ghana,2016,April,1
"New Zealand",Turkey,2016,January,1
"New Zealand",Turkey,2016,April,2
"New Zealand",Hungary,2016,April,1
"New Zealand",India,2016,January,1
"New Zealand",India,2016,February,3
"New Zealand",India,2016,March,8
"New Zealand",India,2016,April,7
"New Zealand",Indonesia,2016,February,1
"New Zealand","Iran (Islamic Rep. of)",2016,February,2
"New Zealand","Iran (Islamic Rep. of)",2016,March,1
"New Zealand","Iran (Islamic Rep. of)",2016,April,4
"New Zealand",Iraq,2016,January,2
"New Zealand",Iraq,2016,February,1
"New Zealand",Iraq,2016,April,6
"New Zealand","Saudi Arabia",2016,April,4
"New Zealand",Singapore,2016,March,1
"New Zealand",China,2016,February,7
"New Zealand",China,2016,March,8
"New Zealand",China,2016,April,2
"New Zealand",Somalia,2016,January,2
"New Zealand",Somalia,2016,February,1
"New Zealand",Zimbabwe,2016,February,2
"New Zealand",Zimbabwe,2016,April,1
Poland,Afghanistan,2016,January,1
Poland,Afghanistan,2016,April,1
Poland,Algeria,2016,January,1
Poland,Algeria,2016,April,1
Poland,Egypt,2016,February,3
Poland,Egypt,2016,March,1
Poland,Egypt,2016,April,2
Poland,Belarus,2016,February,2
Poland,Belarus,2016,April,2
"New Zealand","Syrian Arab Rep.",2016,March,1
Poland,China,2016,January,1
Poland,China,2016,March,1
Poland,China,2016,April,2
Poland,Congo,2016,March,1
Poland,"Dem. Rep. of the Congo",2016,April,1
Poland,Ethiopia,2016,April,1
Poland,Georgia,2016,January,8
Poland,Georgia,2016,February,1
Poland,Georgia,2016,March,4
Poland,Georgia,2016,April,3
Poland,Ghana,2016,March,1
Poland,Armenia,2016,January,18
Poland,Armenia,2016,February,21
Poland,Armenia,2016,March,24
Poland,Armenia,2016,April,43
Poland,Azerbaijan,2016,February,7
Poland,Azerbaijan,2016,April,1
Poland,Bangladesh,2016,January,1
Poland,"Burkina Faso",2016,February,1
Poland,Iraq,2016,January,2
Poland,Iraq,2016,February,3
Poland,Iraq,2016,March,1
Poland,Iraq,2016,April,3
Poland,Kazakhstan,2016,January,1
Poland,Kazakhstan,2016,February,1
Poland,Kazakhstan,2016,April,5
Poland,"Syrian Arab Rep.",2016,January,3
Poland,"Syrian Arab Rep.",2016,February,11
Poland,"Syrian Arab Rep.",2016,March,2
Poland,"Syrian Arab Rep.",2016,April,3
Poland,Tajikistan,2016,January,96
Poland,Tajikistan,2016,February,133
Poland,Tajikistan,2016,March,123
Poland,Tajikistan,2016,April,120
Poland,Turkmenistan,2016,January,6
Poland,Turkmenistan,2016,February,3
Poland,Tunisia,2016,March,1
Poland,Nigeria,2016,April,1
Poland,Pakistan,2016,February,3
Poland,Pakistan,2016,March,1
Poland,Pakistan,2016,April,1
Poland,Turkey,2016,January,8
Poland,Turkey,2016,February,40
Poland,Turkey,2016,March,7
Poland,Kyrgyzstan,2016,January,1
Poland,Kyrgyzstan,2016,February,1
Poland,Kyrgyzstan,2016,March,6
Poland,Libya,2016,April,1
Poland,"Iran (Islamic Rep. of)",2016,March,1
Poland,Lithuania,2016,April,1
Poland,Ukraine,2016,January,62
Poland,Ukraine,2016,February,61
Poland,Ukraine,2016,March,62
Poland,Ukraine,2016,April,54
Poland,Uzbekistan,2016,February,3
Poland,Uzbekistan,2016,March,2
Poland,Uzbekistan,2016,April,1
Poland,"Rep. of Moldova",2016,January,3
Poland,"Russian Federation",2016,January,319
Poland,"Russian Federation",2016,February,488
Poland,"Russian Federation",2016,March,756
Poland,"Russian Federation",2016,April,848
Poland,Yemen,2016,January,1
Poland,Yemen,2016,March,1
Poland,Somalia,2016,March,1
Poland,Morocco,2016,February,1
Poland,"Viet Nam",2016,January,1
Poland,"Viet Nam",2016,February,1
Poland,"Viet Nam",2016,March,11
Poland,Stateless,2016,January,1
Poland,Stateless,2016,March,1
Romania,China,2016,February,1
Romania,China,2016,March,2
Romania,Afghanistan,2016,January,1
Romania,Afghanistan,2016,February,3
Romania,Afghanistan,2016,March,5
Romania,Albania,2016,February,3
Romania,Albania,2016,March,3
Romania,Algeria,2016,April,1
Romania,Belgium,2016,February,1
Romania,Cameroon,2016,January,3
Romania,Cameroon,2016,February,1
Romania,Cameroon,2016,March,3
Romania,Cameroon,2016,April,1
Romania,Congo,2016,April,1
Romania,"Dem. Rep. of the Congo",2016,January,1
Romania,"Dominican Rep.",2016,March,2
Romania,Eritrea,2016,April,6
Romania,Palestinian,2016,February,1
Romania,Palestinian,2016,March,2
Romania,Palestinian,2016,April,1
Romania,Bangladesh,2016,January,3
Romania,Bangladesh,2016,March,2
Romania,Bangladesh,2016,April,1
Romania,"Bosnia and Herzegovina",2016,January,1
Romania,India,2016,February,1
Romania,"Iran (Islamic Rep. of)",2016,January,2
Romania,"Iran (Islamic Rep. of)",2016,February,2
Romania,"Iran (Islamic Rep. of)",2016,April,1
Romania,Iraq,2016,January,12
Romania,Iraq,2016,February,10
Romania,Iraq,2016,March,16
Romania,Iraq,2016,April,10
Romania,Jordan,2016,April,1
Romania,"Sri Lanka",2016,January,2
Romania,"Sri Lanka",2016,March,3
Romania,Rwanda,2016,January,1
Romania,Somalia,2016,February,5
Romania,Somalia,2016,March,8
Romania,Stateless,2016,February,4
Romania,Stateless,2016,March,5
Romania,Stateless,2016,April,1
Romania,Sudan,2016,March,4
Romania,"Rep. of Moldova",2016,January,1
Romania,"Rep. of Moldova",2016,February,1
Romania,"Rep. of Moldova",2016,April,1
Romania,Morocco,2016,March,4
Romania,Morocco,2016,April,1
Romania,Nigeria,2016,April,1
Romania,"New Zealand",2016,March,1
Romania,Pakistan,2016,January,2
Romania,Pakistan,2016,February,29
Romania,Philippines,2016,January,1
Spain,Bangladesh,2016,January,7
Spain,Bangladesh,2016,February,5
Spain,Bangladesh,2016,March,4
Spain,Bangladesh,2016,April,9
Spain,"Burkina Faso",2016,January,3
Spain,"Burkina Faso",2016,March,1
Spain,"Burkina Faso",2016,April,1
Spain,Belarus,2016,January,2
Spain,Belarus,2016,February,2
Spain,Belarus,2016,March,3
Spain,Belarus,2016,April,4
Spain,"Bolivia (Plurinational State of)",2016,March,1
Spain,"Bolivia (Plurinational State of)",2016,April,3
Spain,Brazil,2016,February,1
Spain,Brazil,2016,April,2
Spain,Afghanistan,2016,January,4
Spain,Afghanistan,2016,February,6
Spain,Afghanistan,2016,March,3
Spain,Afghanistan,2016,April,4
Spain,Albania,2016,February,8
Spain,Albania,2016,March,1
Spain,Albania,2016,April,3
Romania,"Syrian Arab Rep.",2016,January,6
Romania,"Syrian Arab Rep.",2016,February,25
Romania,"Syrian Arab Rep.",2016,March,24
Romania,"Syrian Arab Rep.",2016,April,40
Romania,Thailand,2016,April,1
Spain,Algeria,2016,January,89
Spain,Algeria,2016,February,42
Spain,Algeria,2016,March,31
Spain,Algeria,2016,April,27
Romania,Turkey,2016,March,2
Romania,Turkey,2016,April,3
Romania,Ukraine,2016,February,1
Romania,Ukraine,2016,March,1
Romania,Ukraine,2016,April,2
Romania,Yemen,2016,March,9
Romania,Yemen,2016,April,6
Spain,Angola,2016,January,2
Spain,Angola,2016,March,3
Spain,Angola,2016,April,1
Spain,Egypt,2016,March,9
Spain,Argentina,2016,March,1
Spain,Argentina,2016,April,1
Spain,"Central African Rep.",2016,January,8
Spain,"Central African Rep.",2016,February,44
Spain,"Central African Rep.",2016,March,18
Spain,"Central African Rep.",2016,April,3
Spain,Congo,2016,January,4
Spain,Congo,2016,March,1
Spain,Congo,2016,April,2
Spain,Chad,2016,March,1
Spain,Chad,2016,April,2
Spain,China,2016,January,14
Spain,China,2016,February,5
Spain,China,2016,March,6
Spain,China,2016,April,15
Spain,Chile,2016,January,2
Spain,Cameroon,2016,January,5
Spain,Cameroon,2016,February,9
Spain,Cameroon,2016,March,10
Spain,Cameroon,2016,April,13
Spain,"Dem. Rep. of the Congo",2016,January,4
Spain,"Dem. Rep. of the Congo",2016,February,9
Spain,"Dem. Rep. of the Congo",2016,March,10
Spain,"Dem. Rep. of the Congo",2016,April,13
Spain,Colombia,2016,January,22
Spain,Colombia,2016,February,16
Spain,Colombia,2016,March,34
Spain,Colombia,2016,April,48
Spain,Armenia,2016,January,5
Spain,Armenia,2016,February,6
Spain,Armenia,2016,March,2
Spain,Armenia,2016,April,6
Spain,"Equatorial Guinea",2016,January,2
Spain,"Equatorial Guinea",2016,March,2
Spain,"Equatorial Guinea",2016,April,2
Spain,Eritrea,2016,April,1
Spain,Cuba,2016,January,6
Spain,Cuba,2016,February,4
Spain,Cuba,2016,March,5
Spain,Cuba,2016,April,4
Spain,"Cabo Verde",2016,February,1
Spain,Azerbaijan,2016,January,1
Spain,Azerbaijan,2016,February,4
Spain,Azerbaijan,2016,March,2
Spain,Benin,2016,March,1
Spain,Guinea-Bissau,2016,January,1
Spain,Guinea-Bissau,2016,February,1
Spain,Guinea-Bissau,2016,March,2
Spain,Guinea-Bissau,2016,April,1
Spain,Grenada,2016,February,5
Spain,Guatemala,2016,March,1
Spain,Guatemala,2016,April,5
Spain,Ethiopia,2016,January,2
Spain,Ethiopia,2016,April,1
Spain,"Dominican Rep.",2016,January,1
Spain,"Dominican Rep.",2016,February,4
Spain,"Dominican Rep.",2016,March,6
Spain,"Dominican Rep.",2016,April,1
Spain,Ecuador,2016,March,1
Spain,Gambia,2016,March,4
Spain,Guinea,2016,January,14
Spain,Guinea,2016,February,13
Spain,Guinea,2016,March,10
Spain,Guinea,2016,April,19
Spain,Haiti,2016,January,1
Spain,Haiti,2016,March,1
Spain,Mexico,2016,January,3
Spain,Mexico,2016,February,3
Spain,Mexico,2016,March,1
Spain,Mali,2016,January,22
Spain,Mali,2016,February,24
Spain,Mali,2016,March,10
Spain,Mali,2016,April,16
Spain,Montenegro,2016,March,1
Spain,Mongolia,2016,January,5
Spain,Morocco,2016,January,43
Spain,Morocco,2016,February,53
Spain,Morocco,2016,March,26
Spain,Morocco,2016,April,28
Spain,Pakistan,2016,January,29
Spain,Pakistan,2016,February,9
Spain,Pakistan,2016,March,4
Spain,Pakistan,2016,April,23
Spain,Paraguay,2016,January,1
Spain,Niger,2016,February,1
Spain,Iraq,2016,January,11
Spain,Iraq,2016,February,7
Spain,Iraq,2016,March,2
Spain,Iraq,2016,April,4
Spain,Israel,2016,April,5
Spain,Palestinian,2016,January,71
Spain,Palestinian,2016,February,26
Spain,Palestinian,2016,March,23
Spain,Palestinian,2016,April,48
Spain,Georgia,2016,February,14
Spain,Georgia,2016,March,4
Spain,Georgia,2016,April,6
Spain,Germany,2016,March,1
Spain,Jordan,2016,January,6
Spain,Jordan,2016,March,1
Spain,Kazakhstan,2016,February,6
Spain,Kazakhstan,2016,March,1
Spain,Ghana,2016,February,2
Spain,Ghana,2016,March,2
Spain,Ghana,2016,April,3
Spain,Honduras,2016,January,20
Spain,Honduras,2016,February,35
Spain,Honduras,2016,March,13
Spain,Honduras,2016,April,33
Spain,Kyrgyzstan,2016,April,1
Spain,"Côte d'Ivoire",2016,January,5
Spain,"Côte d'Ivoire",2016,February,6
Spain,"Côte d'Ivoire",2016,March,8
Spain,"Côte d'Ivoire",2016,April,7
Spain,Nicaragua,2016,March,1
Spain,Nicaragua,2016,April,4
Spain,India,2016,January,1
Spain,India,2016,February,5
Spain,India,2016,April,2
Spain,Peru,2016,January,2
Spain,Peru,2016,March,1
Spain,Nigeria,2016,January,26
Spain,Nigeria,2016,February,21
Spain,Nigeria,2016,March,16
Spain,Nigeria,2016,April,15
Spain,"Iran (Islamic Rep. of)",2016,January,12
Spain,"Iran (Islamic Rep. of)",2016,February,5
Spain,"Iran (Islamic Rep. of)",2016,March,16
Spain,"Iran (Islamic Rep. of)",2016,April,7
Spain,Libya,2016,January,3
Spain,Libya,2016,February,1
Spain,Libya,2016,April,2
Spain,Lebanon,2016,January,1
Spain,Lebanon,2016,March,4
Spain,Lebanon,2016,April,2
Spain,"Russian Federation",2016,January,6
Spain,"Russian Federation",2016,February,10
Spain,"Russian Federation",2016,March,13
Spain,"Russian Federation",2016,April,13
Spain,"Sri Lanka",2016,January,6
Spain,"Sri Lanka",2016,March,8
Spain,"Sri Lanka",2016,April,2
Spain,Somalia,2016,January,7
Spain,Somalia,2016,February,8
Spain,Somalia,2016,March,21
Spain,Somalia,2016,April,17
Spain,Stateless,2016,February,1
Spain,Stateless,2016,March,1
Spain,"El Salvador",2016,January,22
Spain,"El Salvador",2016,February,27
Spain,"El Salvador",2016,March,35
Spain,"El Salvador",2016,April,42
Spain,Mauritania,2016,January,1
Spain,Mauritania,2016,February,2
Spain,Mauritania,2016,March,1
Spain,"The former Yugoslav Rep. of Macedonia",2016,January,1
Spain,Senegal,2016,January,2
Spain,Senegal,2016,February,8
Spain,Senegal,2016,March,8
Spain,Senegal,2016,April,4
Spain,"Rep. of Moldova",2016,January,1
Spain,"Rep. of Moldova",2016,February,2
Spain,"Rep. of Moldova",2016,March,1
Spain,"Rep. of Moldova",2016,April,5
Spain,Ukraine,2016,January,297
Spain,Ukraine,2016,February,268
Spain,Ukraine,2016,March,245
Spain,Ukraine,2016,April,306
Spain,"United States of America",2016,January,1
Spain,"United States of America",2016,February,2
Spain,"United States of America",2016,March,1
Spain,"Venezuela (Bolivarian Republic of)",2016,January,128
Spain,"Venezuela (Bolivarian Republic of)",2016,February,129
Spain,"Venezuela (Bolivarian Republic of)",2016,March,153
Spain,"Venezuela (Bolivarian Republic of)",2016,April,258
Spain,"Sierra Leone",2016,January,1
Spain,"Sierra Leone",2016,March,1
Spain,Sudan,2016,January,4
Spain,Sudan,2016,February,4
Spain,Sudan,2016,March,1
Spain,Sudan,2016,April,6
Spain,"Syrian Arab Rep.",2016,January,151
Spain,"Syrian Arab Rep.",2016,February,93
Spain,"Syrian Arab Rep.",2016,March,88
Spain,"Syrian Arab Rep.",2016,April,164
Spain,"United Rep. of Tanzania",2016,April,1
Spain,Togo,2016,April,1
Spain,Tunisia,2016,January,3
Spain,Tunisia,2016,February,1
Spain,Tunisia,2016,March,2
Spain,"Western Sahara",2016,March,1
Spain,Yemen,2016,February,3
Spain,Yemen,2016,March,11
Spain,Yemen,2016,April,2
Slovakia,"Bosnia and Herzegovina",2016,January,1
Slovakia,"The former Yugoslav Rep. of Macedonia",2016,January,1
Spain,Turkey,2016,March,2
Spain,Turkey,2016,April,2
Slovakia,"Dem. Rep. of the Congo",2016,January,1
Slovakia,"Russian Federation",2016,January,1
Slovakia,"Syrian Arab Rep.",2016,January,1
Slovenia,Afghanistan,2016,January,2
Slovenia,Afghanistan,2016,February,101
Slovenia,Afghanistan,2016,March,71
Slovenia,Afghanistan,2016,April,7
Slovenia,Albania,2016,February,1
Slovenia,Algeria,2016,February,7
Slovenia,Egypt,2016,March,1
Slovenia,Cameroon,2016,March,3
Slovenia,Cuba,2016,February,2
Slovenia,Eritrea,2016,March,1
Slovenia,Eritrea,2016,April,2
Slovenia,Gambia,2016,March,1
Slovenia,"Iran (Islamic Rep. of)",2016,January,6
Slovenia,"Iran (Islamic Rep. of)",2016,February,30
